id,host_since,tempoHost,review_scores_rating,price$,diferencaUltimoReview,binTempo
9922140,2015-08-12,1,NULL,85.0,NULL,host_novo
10126199,2015-06-08,1,NULL,129.0,NULL,host_novo
6752031,2015-06-09,1,91.0,70.0,0,host_novo
1815304,2013-10-18,3,91.0,79.0,2,host_medio
10211716,2015-12-04,1,NULL,109.0,NULL,host_novo
3793047,2011-11-22,5,92.0,100.0,1,host_antigo
353039,2012-02-21,4,93.0,155.0,3,host_antigo
5218550,2014-08-13,2,98.0,87.0,1,host_medio
7809494,2015-08-10,1,98.0,165.0,0,host_novo
6627403,2015-05-31,1,100.0,100.0,0,host_novo
8065715,2014-11-03,2,99.0,78.0,0,host_medio
7431247,2015-05-20,1,100.0,150.0,0,host_novo
9460,2009-08-10,7,98.0,99.0,6,host_antigo
6993978,2014-01-02,2,100.0,80.0,0,host_medio
9979329,2015-12-04,1,NULL,185.0,NULL,host_novo
9061868,2015-06-01,1,90.0,169.0,0,host_novo
1246769,2011-08-27,5,96.0,129.0,2,host_antigo
1107845,2013-04-24,3,93.0,80.0,2,host_medio
1583047,2012-12-06,4,87.0,77.0,2,host_antigo
7735282,2013-12-11,3,98.0,99.0,1,host_medio
7710713,2013-07-28,3,100.0,119.0,0,host_medio
7735313,2013-12-11,3,97.0,129.0,1,host_medio
8869027,2015-10-10,1,100.0,145.0,1,host_novo
9781881,2015-03-25,1,NULL,250.0,NULL,host_novo
6239907,2013-09-09,3,97.0,99.0,0,host_medio
6315269,2010-01-27,6,100.0,230.0,0,host_antigo
9318524,2013-08-30,3,100.0,109.0,0,host_medio
6812415,2012-04-06,4,95.0,85.0,0,host_antigo
7118258,2013-10-31,3,100.0,120.0,0,host_medio
8505421,2015-09-21,1,80.0,150.0,0,host_novo
6246861,2013-12-11,3,94.0,115.0,1,host_medio
7828222,2012-06-28,4,93.0,130.0,0,host_antigo
7533901,2015-06-01,1,87.0,129.0,0,host_novo
3803947,2013-08-30,3,98.0,129.0,1,host_medio
2943860,2014-05-01,2,90.0,195.0,1,host_medio
7388225,2013-01-16,3,100.0,500.0,0,host_medio
2620429,2009-08-10,7,98.0,195.0,2,host_antigo
5036739,2015-01-12,1,NULL,250.0,NULL,host_novo
2978929,2013-09-14,3,89.0,100.0,1,host_medio
7699096,2013-07-28,3,100.0,110.0,0,host_medio
4439293,2013-09-25,3,95.0,121.0,1,host_medio
580815,2012-02-21,4,98.0,139.0,2,host_antigo
5315169,2015-02-10,1,94.0,120.0,0,host_novo
3906076,2014-08-18,2,98.0,110.0,1,host_medio
4566609,2014-05-28,2,78.0,69.0,1,host_medio
9304465,2014-05-19,2,NULL,100.0,NULL,host_medio
1136984,2012-04-26,4,94.0,150.0,2,host_antigo
6494181,2014-05-01,2,97.0,215.0,0,host_medio
4494947,2014-11-03,2,NULL,40.0,NULL,host_medio
9533648,2015-09-01,1,91.0,103.0,1,host_novo
284087,2011-06-20,5,94.0,175.0,3,host_antigo
2825852,2013-08-30,3,95.0,139.0,1,host_medio
8817033,2014-10-02,2,96.0,66.0,0,host_medio
9097503,2015-07-14,1,83.0,85.0,0,host_novo
10211609,2015-12-04,1,NULL,65.0,NULL,host_novo
1684236,2013-09-18,3,98.0,100.0,2,host_medio
1159226,2012-02-21,4,96.0,174.0,1,host_antigo
9318440,2013-08-30,3,100.0,200.0,0,host_medio
7884782,2013-12-11,3,98.0,120.0,1,host_medio
9236961,2015-11-02,1,100.0,90.0,0,host_novo
8065531,2014-11-03,2,97.0,78.0,0,host_medio
8342429,2015-09-02,1,100.0,99.0,0,host_novo
2149219,2012-02-21,4,92.0,174.0,1,host_antigo
7678814,2013-10-16,3,93.0,110.0,0,host_medio
9432322,2013-07-20,3,NULL,72.0,NULL,host_medio
4410544,2013-08-30,3,96.0,190.0,1,host_medio
8129676,2013-11-18,3,93.0,100.0,0,host_medio
4614955,2013-09-25,3,93.0,151.0,1,host_medio
1043194,2012-08-17,4,98.0,175.0,2,host_antigo
8385687,2014-10-02,2,95.0,250.0,0,host_medio
8579782,2014-05-01,2,93.0,140.0,0,host_medio
9908825,2015-12-04,1,NULL,120.0,NULL,host_novo
9530877,2013-08-30,3,NULL,99.0,NULL,host_medio
8441263,2014-09-22,2,NULL,180.0,NULL,host_medio
9530788,2013-08-30,3,NULL,109.0,NULL,host_medio
3394936,2014-05-01,2,98.0,140.0,1,host_medio
6882518,2015-06-17,1,94.0,75.0,0,host_novo
4031625,2013-08-30,3,97.0,129.0,1,host_medio
4494948,2014-11-03,2,99.0,135.0,1,host_medio
4616695,2013-05-12,3,99.0,150.0,1,host_medio
4106041,2013-08-30,3,94.0,139.0,1,host_medio
2532879,2012-11-09,4,97.0,110.0,1,host_antigo
4752817,2014-12-05,2,94.0,179.0,0,host_medio
6808970,2012-04-06,4,100.0,120.0,0,host_antigo
1157083,2012-08-17,4,98.0,245.0,2,host_antigo
6226666,2015-01-23,1,90.0,150.0,0,host_novo
9151374,2015-06-30,1,40.0,105.0,0,host_novo
6807884,2013-08-30,3,96.0,209.0,0,host_medio
1761870,2013-07-20,3,NULL,125.0,NULL,host_medio
6949900,2014-08-03,2,96.0,145.0,1,host_medio
5126446,2015-01-21,1,100.0,115.0,0,host_novo
8341720,2012-12-02,4,100.0,89.0,0,host_antigo
8355276,2014-10-02,2,87.0,65.0,0,host_medio
7920539,2015-02-02,1,100.0,165.0,0,host_novo
7598743,2015-05-10,1,98.0,180.0,0,host_novo
7916754,2012-11-29,4,100.0,140.0,0,host_antigo
7956227,2015-08-19,1,97.0,100.0,0,host_novo
4706111,2014-09-01,2,100.0,179.0,1,host_medio
8016309,2015-07-06,1,93.0,65.0,0,host_novo
5793477,2015-03-26,1,89.0,75.0,0,host_novo
2926776,2012-04-12,4,94.0,150.0,1,host_antigo
8443258,2012-12-02,4,95.0,169.0,0,host_antigo
7577073,2010-08-18,6,NULL,112.0,NULL,host_antigo
6838418,2015-06-04,1,93.0,68.0,0,host_novo
6852243,2012-12-02,4,97.0,89.0,0,host_antigo
9317101,2014-10-02,2,100.0,70.0,0,host_medio
6555128,2013-11-06,3,91.0,160.0,0,host_medio
6228959,2011-10-21,5,78.0,128.0,1,host_antigo
8446689,2014-11-13,2,95.0,249.0,0,host_medio
8064351,2015-08-26,1,94.0,50.0,0,host_novo
6662639,2014-01-17,2,95.0,175.0,0,host_medio
3273240,2014-03-30,2,99.0,250.0,1,host_medio
5957039,2010-01-06,6,94.0,110.0,0,host_antigo
3449059,2013-05-13,3,85.0,144.0,1,host_medio
789229,2012-03-06,4,94.0,149.0,2,host_antigo
4008373,2013-08-30,3,98.0,350.0,1,host_medio
5913611,2014-02-20,2,91.0,95.0,0,host_medio
8310576,2014-02-26,2,100.0,120.0,0,host_medio
4811583,2014-12-10,2,80.0,199.0,1,host_medio
3333971,2013-05-13,3,87.0,145.0,1,host_medio
4226386,2014-09-29,2,100.0,75.0,0,host_medio
3497530,2013-12-01,3,100.0,350.0,0,host_medio
8338155,2015-08-19,1,NULL,65.0,0,host_novo
1080097,2013-04-15,3,93.0,149.0,2,host_medio
4593740,2014-11-03,2,98.0,150.0,2,host_medio
6747473,2015-06-08,1,96.0,150.0,1,host_novo
3821663,2013-05-13,3,88.0,160.0,1,host_medio
5021969,2013-05-13,3,87.0,170.0,0,host_medio
4574039,2014-11-13,2,95.0,300.0,1,host_medio
4105164,2014-08-29,2,98.0,59.0,1,host_medio
2865992,2014-04-23,2,99.0,88.0,1,host_medio
1205666,2013-05-26,3,98.0,75.0,2,host_medio
5651254,2012-05-20,4,100.0,95.0,0,host_antigo
1594412,2011-10-13,5,90.0,125.0,0,host_antigo
7717653,2015-04-27,1,NULL,245.0,NULL,host_novo
4808896,2014-12-12,2,95.0,153.0,0,host_medio
7533537,2013-05-29,3,100.0,85.0,0,host_medio
5978216,2015-04-11,1,95.0,65.0,1,host_novo
6134382,2014-08-29,2,98.0,59.0,0,host_medio
9813684,2015-12-05,1,NULL,45.0,NULL,host_novo
9846066,2015-10-16,1,NULL,150.0,NULL,host_novo
10122924,2015-12-21,1,NULL,75.0,NULL,host_novo
1259305,2013-06-11,3,100.0,250.0,0,host_medio
7452021,2015-07-20,1,100.0,125.0,0,host_novo
193836,2011-05-12,5,93.0,80.0,4,host_antigo
7902229,2015-08-16,1,NULL,150.0,NULL,host_novo
3994397,2013-10-21,3,98.0,75.0,0,host_medio
6744143,2012-02-10,4,87.0,195.0,0,host_antigo
6554352,2015-05-26,1,97.0,57.0,0,host_novo
9186256,2014-10-20,2,80.0,159.0,0,host_medio
9219567,2015-11-01,1,NULL,325.0,NULL,host_novo
6278680,2013-03-10,3,98.0,100.0,0,host_medio
5252543,2014-11-08,2,100.0,54.0,0,host_medio
9296887,2015-06-22,1,NULL,55.0,NULL,host_novo
8431178,2012-03-29,4,NULL,225.0,NULL,host_antigo
353347,2011-07-07,5,96.0,200.0,3,host_antigo
838764,2011-09-23,5,96.0,240.0,3,host_antigo
7349029,2015-07-14,1,99.0,100.0,0,host_novo
8194782,2015-09-02,1,100.0,100.0,0,host_novo
8703208,2015-08-04,1,100.0,119.0,0,host_novo
10339145,2013-11-08,3,NULL,219.0,NULL,host_medio
3251016,2014-06-05,2,94.0,249.0,1,host_medio
7513623,2011-03-08,5,NULL,265.0,NULL,host_antigo
9521903,2013-04-29,3,NULL,124.0,NULL,host_medio
4379551,2014-07-29,2,NULL,100.0,NULL,host_medio
803902,2012-11-03,4,97.0,250.0,2,host_antigo
5686178,2015-03-17,1,100.0,40.0,0,host_novo
8617043,2014-05-28,2,93.0,100.0,0,host_medio
9545664,2014-08-03,2,NULL,99.0,NULL,host_medio
7096547,2014-09-20,2,100.0,135.0,0,host_medio
8784239,2015-10-08,1,NULL,90.0,NULL,host_novo
3168651,2012-08-20,4,91.0,90.0,1,host_antigo
7776701,2015-08-09,1,100.0,269.0,0,host_novo
5862552,2014-10-20,2,94.0,325.0,0,host_medio
9696532,2014-05-28,2,NULL,350.0,NULL,host_medio
6412566,2014-10-20,2,89.0,95.0,0,host_medio
6578147,2015-05-28,1,90.0,120.0,0,host_novo
4022127,2013-04-05,3,90.0,79.0,1,host_medio
3265292,2013-05-12,3,97.0,130.0,1,host_medio
3505739,2012-02-23,4,94.0,129.0,1,host_antigo
9174507,2010-12-23,6,NULL,399.0,NULL,host_antigo
9796540,2015-01-02,1,NULL,350.0,NULL,host_novo
3005854,2014-05-09,2,96.0,42.0,0,host_medio
3898692,2013-05-28,3,95.0,95.0,1,host_medio
7502246,2012-02-23,4,92.0,109.0,0,host_antigo
6002165,2013-01-08,3,100.0,225.0,0,host_medio
4887845,2014-09-20,2,NULL,235.0,0,host_medio
8132007,2015-08-30,1,100.0,85.0,0,host_novo
10183490,2015-06-29,1,NULL,150.0,NULL,host_novo
8170683,2015-09-01,1,NULL,218.0,NULL,host_novo
5229971,2012-07-25,4,93.0,120.0,0,host_antigo
4597013,2014-11-16,2,NULL,225.0,NULL,host_medio
3818746,2009-08-23,7,100.0,350.0,0,host_antigo
6644854,2012-09-26,4,88.0,250.0,0,host_antigo
117165,2011-05-05,5,98.0,100.0,4,host_antigo
5015262,2010-12-23,6,NULL,79.0,NULL,host_antigo
3868844,2011-05-05,5,100.0,300.0,0,host_antigo
7455068,2013-04-05,3,99.0,59.0,1,host_medio
8102349,2015-08-24,1,95.0,69.0,0,host_novo
6694276,2012-07-27,4,NULL,180.0,NULL,host_antigo
8373832,2013-03-22,3,NULL,450.0,NULL,host_medio
426089,2012-04-11,4,92.0,219.0,3,host_antigo
7561333,2012-08-15,4,99.0,70.0,1,host_antigo
2638086,2014-03-21,2,97.0,140.0,1,host_medio
10121329,2013-04-30,3,NULL,200.0,NULL,host_medio
5324459,2012-05-04,4,95.0,54.0,0,host_antigo
233502,2011-09-27,5,90.0,60.0,0,host_antigo
7651148,2015-01-19,1,100.0,66.0,0,host_novo
86185,2010-08-05,6,93.0,79.0,4,host_antigo
2522091,2014-03-08,2,99.0,195.0,1,host_medio
7665392,2013-11-05,3,98.0,105.0,0,host_medio
1000883,2013-03-16,3,99.0,100.0,2,host_medio
7563243,2012-10-02,4,100.0,100.0,0,host_antigo
251922,2011-04-15,5,95.0,93.0,4,host_antigo
1225820,2013-05-22,3,98.0,85.0,1,host_medio
353110,2012-02-21,4,96.0,135.0,3,host_antigo
4384800,2014-10-20,2,97.0,195.0,1,host_medio
8538630,2014-10-20,2,NULL,95.0,NULL,host_medio
5751177,2015-01-19,1,95.0,129.0,0,host_novo
3124961,2013-02-08,3,100.0,225.0,0,host_medio
6436772,2015-05-17,1,80.0,350.0,0,host_novo
7499506,2010-07-23,6,100.0,120.0,0,host_antigo
3403858,2014-06-14,2,95.0,200.0,1,host_medio
746380,2012-07-15,4,95.0,69.0,3,host_antigo
7229743,2014-12-26,2,NULL,199.0,NULL,host_medio
7547611,2013-02-09,3,87.0,225.0,0,host_medio
2906694,2014-03-30,2,87.0,81.0,1,host_medio
7454026,2015-07-20,1,97.0,495.0,0,host_novo
4651974,2014-08-11,2,NULL,65.0,NULL,host_medio
6847052,2015-01-19,1,100.0,101.0,0,host_novo
1538865,2013-08-16,3,96.0,90.0,2,host_medio
3061918,2014-05-15,2,96.0,90.0,1,host_medio
7773851,2011-08-17,5,80.0,185.0,0,host_antigo
2536507,2013-03-22,3,98.0,99.0,1,host_medio
8409773,2015-09-15,1,NULL,99.0,NULL,host_novo
7131797,2015-07-02,1,100.0,89.0,0,host_novo
10331249,2011-04-25,5,NULL,45.0,NULL,host_antigo
9883943,2015-03-07,1,NULL,130.0,NULL,host_novo
6956938,2015-06-11,1,96.0,90.0,0,host_novo
7869223,2014-03-09,2,100.0,200.0,0,host_medio
7278583,2015-05-31,1,100.0,225.0,0,host_novo
6796246,2015-06-11,1,95.0,90.0,0,host_novo
5991734,2014-10-31,2,97.0,90.0,0,host_medio
6515046,2012-07-15,4,90.0,79.0,0,host_antigo
8538420,2015-09-09,1,98.0,100.0,0,host_novo
7800143,2015-08-10,1,94.0,225.0,0,host_novo
7651602,2015-01-19,1,NULL,299.0,NULL,host_novo
461567,2012-05-04,4,94.0,70.0,3,host_antigo
9736940,2015-11-30,1,100.0,28.0,0,host_novo
210316,2012-05-22,4,91.0,65.0,1,host_antigo
4581124,2014-05-09,2,95.0,69.0,0,host_medio
6403104,2014-07-20,2,100.0,41.0,0,host_medio
7071331,2012-03-13,4,90.0,42.0,0,host_antigo
3883137,2013-06-16,3,96.0,100.0,2,host_medio
9858690,2013-10-23,3,NULL,100.0,NULL,host_medio
6657574,2014-08-31,2,98.0,45.0,0,host_medio
566435,2012-05-22,4,95.0,65.0,3,host_antigo
226495,2011-08-30,5,89.0,170.0,3,host_antigo
9394485,2015-07-04,1,100.0,119.0,0,host_novo
8116504,2013-11-03,3,NULL,100.0,NULL,host_medio
80188,2011-02-25,5,97.0,114.0,4,host_antigo
9696286,2012-03-13,4,NULL,100.0,NULL,host_antigo
7788695,2015-04-10,1,99.0,68.0,0,host_novo
1289082,2011-08-30,5,87.0,275.0,2,host_antigo
3656508,2014-07-21,2,94.0,35.0,1,host_medio
8119192,2015-08-30,1,100.0,75.0,0,host_novo
5487653,2014-05-09,2,90.0,95.0,0,host_medio
493591,2012-05-22,4,97.0,65.0,4,host_antigo
9534,2009-08-13,7,100.0,125.0,3,host_antigo
6902752,2015-06-19,1,98.0,75.0,0,host_novo
7902569,2013-10-17,3,96.0,72.0,0,host_medio
9531,2009-08-13,7,100.0,165.0,3,host_antigo
5759668,2014-10-20,2,96.0,125.0,0,host_medio
17951,2009-08-23,7,94.0,95.0,5,host_antigo
4030640,2013-09-03,3,98.0,125.0,0,host_medio
4395654,2011-03-08,5,80.0,120.0,0,host_antigo
6759046,2015-06-09,1,93.0,75.0,0,host_novo
10020782,2015-09-24,1,NULL,299.0,NULL,host_novo
1252147,2010-04-19,6,96.0,200.0,2,host_antigo
5652705,2009-08-23,7,100.0,125.0,0,host_antigo
9410043,2014-07-10,2,NULL,250.0,NULL,host_medio
46022,2010-08-18,6,99.0,75.0,2,host_antigo
4996554,2013-09-16,3,91.0,119.0,0,host_medio
692080,2010-08-18,6,NULL,370.0,0,host_antigo
153967,2010-08-18,6,89.0,117.0,4,host_antigo
9328278,2015-11-07,1,100.0,85.0,1,host_novo
8566242,2012-03-08,4,100.0,200.0,0,host_antigo
6567683,2012-02-23,4,96.0,129.0,0,host_antigo
6794702,2015-06-11,1,100.0,70.0,0,host_novo
7746170,2015-08-06,1,83.0,65.0,0,host_novo
157939,2011-06-05,5,99.0,110.0,3,host_antigo
7459637,2014-09-04,2,90.0,109.0,0,host_medio
6079131,2015-03-27,1,97.0,88.0,0,host_novo
158953,2010-08-18,6,96.0,75.0,0,host_antigo
8342968,2013-01-10,3,100.0,65.0,0,host_medio
6512979,2015-05-23,1,94.0,75.0,0,host_novo
7886656,2012-11-18,4,97.0,136.0,0,host_antigo
4378803,2013-12-11,3,93.0,139.0,1,host_medio
7791010,2015-08-09,1,96.0,79.0,0,host_novo
6452927,2013-11-26,3,90.0,95.0,0,host_medio
8066883,2015-08-26,1,99.0,55.0,0,host_novo
8209686,2013-07-02,3,NULL,200.0,NULL,host_medio
8017832,2013-05-22,3,100.0,49.0,0,host_medio
7988300,2013-05-22,3,100.0,65.0,0,host_medio
2818292,2014-04-12,2,98.0,85.0,1,host_medio
4910140,2014-12-28,2,98.0,39.0,0,host_medio
9110730,2013-08-29,3,96.0,75.0,0,host_medio
6762958,2012-06-20,4,100.0,75.0,1,host_antigo
8503556,2015-06-03,1,NULL,125.0,NULL,host_novo
6448099,2013-11-26,3,100.0,215.0,0,host_medio
4564730,2014-03-09,2,95.0,99.0,1,host_medio
50233,2010-09-10,6,100.0,165.0,4,host_antigo
3402376,2012-10-17,4,100.0,165.0,1,host_antigo
8782852,2015-01-25,1,NULL,55.0,NULL,host_novo
9098494,2012-09-29,4,80.0,150.0,0,host_antigo
6977095,2013-12-11,3,100.0,249.0,0,host_medio
6748502,2015-06-08,1,96.0,51.0,0,host_novo
6823837,2013-12-11,3,90.0,129.0,0,host_medio
9298045,2015-03-02,1,100.0,79.0,1,host_novo
7988436,2013-05-22,3,98.0,65.0,1,host_medio
9615941,2012-06-20,4,100.0,49.0,0,host_antigo
8631419,2015-06-08,1,93.0,180.0,0,host_novo
8919070,2015-10-15,1,95.0,30.0,0,host_novo
7836953,2010-10-09,6,100.0,250.0,0,host_antigo
3281072,2013-01-21,3,99.0,150.0,1,host_medio
10252110,2015-06-25,1,NULL,375.0,NULL,host_novo
5958674,2013-11-26,3,98.0,56.0,0,host_medio
8307502,2015-09-09,1,100.0,300.0,0,host_novo
5958194,2013-11-26,3,98.0,45.0,0,host_medio
4121334,2014-07-14,2,98.0,110.0,0,host_medio
598023,2012-06-12,4,98.0,99.0,2,host_antigo
6958603,2012-10-30,4,96.0,53.0,1,host_antigo
7390195,2015-07-11,1,100.0,75.0,0,host_novo
4271174,2014-06-28,2,97.0,75.0,0,host_medio
3237501,2014-06-04,2,100.0,90.0,1,host_medio
6438013,2014-01-23,2,93.0,69.0,1,host_medio
10309898,2015-03-29,1,NULL,250.0,NULL,host_novo
2134911,2012-11-11,4,92.0,95.0,0,host_antigo
5002964,2013-05-28,3,80.0,50.0,0,host_medio
6780615,2013-02-21,3,97.0,150.0,0,host_medio
2586642,2011-11-29,5,89.0,150.0,1,host_antigo
9490093,2015-03-20,1,NULL,150.0,NULL,host_novo
1815472,2013-05-13,3,89.0,150.0,2,host_medio
8566475,2015-09-25,1,NULL,25.0,NULL,host_novo
10205366,2015-09-10,1,NULL,265.0,NULL,host_novo
2919571,2012-05-09,4,90.0,320.0,1,host_antigo
1484651,2013-08-05,3,93.0,150.0,2,host_medio
6327506,2014-03-22,2,99.0,65.0,1,host_medio
3544964,2014-07-07,2,94.0,45.0,1,host_medio
7763298,2014-08-23,2,97.0,80.0,0,host_medio
5873892,2014-08-23,2,89.0,50.0,0,host_medio
41401,2010-07-25,6,96.0,89.0,5,host_antigo
6646985,2014-05-26,2,93.0,35.0,1,host_medio
3582883,2014-05-26,2,91.0,55.0,1,host_medio
6939472,2014-05-26,2,93.0,35.0,1,host_medio
4518037,2014-02-19,2,94.0,35.0,1,host_medio
3951768,2011-09-13,5,89.0,58.0,1,host_antigo
7007598,2015-03-17,1,92.0,170.0,0,host_novo
7800238,2015-08-10,1,99.0,85.0,0,host_novo
4581256,2014-08-23,2,89.0,38.0,1,host_medio
4163851,2013-07-09,3,93.0,104.0,1,host_medio
479653,2012-05-15,4,93.0,150.0,3,host_antigo
6647442,2014-05-26,2,93.0,55.0,1,host_medio
7247518,2015-06-24,1,95.0,130.0,0,host_novo
6831239,2014-08-23,2,91.0,38.0,0,host_medio
108765,2011-04-28,5,99.0,122.0,4,host_antigo
8174943,2015-09-02,1,100.0,55.0,0,host_novo
6360895,2012-08-05,4,97.0,109.0,0,host_antigo
6363765,2013-03-04,3,88.0,199.0,0,host_medio
6183330,2015-04-27,1,95.0,100.0,0,host_novo
2612025,2014-02-19,2,91.0,45.0,1,host_medio
7630155,2014-07-26,2,100.0,80.0,0,host_medio
8118346,2015-06-24,1,NULL,80.0,NULL,host_novo
6105021,2012-06-26,4,98.0,99.0,0,host_antigo
10299108,2014-08-23,2,NULL,58.0,NULL,host_medio
6626493,2014-05-14,2,97.0,69.0,0,host_medio
573942,2009-08-09,7,95.0,65.0,3,host_antigo
9314106,2015-11-06,1,NULL,38.0,NULL,host_novo
9814376,2015-12-05,1,NULL,60.0,NULL,host_novo
9564093,2015-11-20,1,87.0,60.0,0,host_novo
1652107,2013-03-04,3,92.0,175.0,2,host_medio
609252,2012-07-22,4,NULL,280.0,NULL,host_antigo
942490,2013-01-14,3,86.0,80.0,2,host_medio
8653722,2015-09-30,1,96.0,85.0,0,host_novo
7562591,2013-09-24,3,100.0,215.0,0,host_medio
9636238,2015-11-25,1,NULL,120.0,NULL,host_novo
823989,2014-02-26,2,92.0,105.0,2,host_medio
7596934,2013-05-08,3,95.0,90.0,0,host_medio
6832592,2014-12-25,2,95.0,125.0,0,host_medio
3922853,2014-08-20,2,99.0,105.0,2,host_medio
9475641,2014-03-10,2,NULL,98.0,NULL,host_medio
8718936,2015-08-26,1,NULL,44.0,NULL,host_novo
9075558,2013-07-02,3,57.0,34.0,0,host_medio
671828,2012-08-28,4,NULL,50.0,NULL,host_antigo
6660186,2015-06-02,1,95.0,85.0,0,host_novo
716829,2009-12-12,7,71.0,62.0,0,host_antigo
3916050,2014-08-19,2,86.0,49.0,1,host_medio
2187906,2013-05-13,3,93.0,50.0,1,host_medio
9091301,2015-10-25,1,87.0,50.0,0,host_novo
9048584,2009-12-12,7,NULL,70.0,NULL,host_antigo
7382368,2014-01-14,2,100.0,40.0,0,host_medio
5278993,2015-02-06,1,100.0,40.0,0,host_novo
8717758,2015-08-26,1,NULL,38.0,NULL,host_novo
10299195,2016-01-01,0,NULL,26.0,NULL,host_antigo
7064681,2013-05-13,3,90.0,25.0,0,host_medio
1935439,2013-11-14,3,80.0,49.0,1,host_medio
5931372,2013-07-03,3,80.0,129.0,0,host_medio
1984692,2013-03-19,3,100.0,175.0,1,host_medio
4360604,2014-08-20,2,95.0,42.0,0,host_medio
9712348,2012-07-10,4,NULL,126.0,NULL,host_antigo
7151107,2014-07-22,2,100.0,299.0,0,host_medio
7935437,2015-08-18,1,100.0,99.0,0,host_novo
6364753,2012-03-09,4,100.0,175.0,0,host_antigo
7952032,2015-07-09,1,NULL,125.0,NULL,host_novo
6166307,2013-07-15,3,97.0,120.0,0,host_medio
3282760,2014-02-04,2,NULL,42.0,NULL,host_medio
6411259,2014-05-15,2,94.0,56.0,0,host_medio
670262,2012-08-28,4,100.0,55.0,1,host_antigo
8411663,2009-06-09,7,NULL,55.0,NULL,host_antigo
6926511,2014-08-19,2,100.0,235.0,1,host_medio
9908591,2012-05-31,4,100.0,100.0,0,host_antigo
5640722,2012-06-20,4,99.0,60.0,0,host_antigo
6701018,2011-02-16,5,84.0,67.0,0,host_antigo
3653575,2013-03-27,3,97.0,95.0,1,host_medio
7647221,2011-10-27,5,93.0,115.0,0,host_antigo
3637180,2012-08-03,4,95.0,50.0,1,host_antigo
6215199,2015-04-29,1,91.0,199.0,0,host_novo
714043,2012-07-01,4,96.0,86.0,3,host_antigo
3890990,2013-03-04,3,91.0,175.0,1,host_medio
4038347,2014-08-19,2,83.0,55.0,1,host_medio
523883,2012-06-07,4,93.0,68.0,3,host_antigo
4111954,2013-05-28,3,95.0,60.0,1,host_medio
4693488,2014-06-30,2,98.0,90.0,0,host_medio
5127136,2015-01-21,1,98.0,139.0,0,host_novo
7674720,2015-08-02,1,100.0,51.0,0,host_novo
8028801,2013-08-12,3,94.0,50.0,0,host_medio
9050781,2015-07-29,1,NULL,115.0,NULL,host_novo
178844,2009-12-12,7,100.0,80.0,0,host_antigo
8034871,2012-07-24,4,100.0,95.0,0,host_antigo
3208330,2012-07-08,4,96.0,85.0,1,host_antigo
9492036,2015-11-16,1,NULL,75.0,NULL,host_novo
4863533,2014-05-12,2,90.0,100.0,0,host_medio
4360485,2014-08-20,2,96.0,63.0,0,host_medio
8194286,2015-09-01,1,100.0,100.0,0,host_novo
5524847,2012-06-11,4,91.0,135.0,0,host_antigo
9236814,2013-04-24,3,NULL,125.0,NULL,host_medio
8483744,2015-07-28,1,80.0,69.0,0,host_novo
609421,2012-07-22,4,90.0,280.0,1,host_antigo
3543247,2014-07-08,2,100.0,160.0,1,host_medio
4567243,2012-07-07,4,100.0,75.0,0,host_antigo
749758,2011-11-11,5,85.0,98.0,2,host_antigo
4854767,2014-12-18,2,93.0,109.0,1,host_medio
8129537,2015-05-06,1,NULL,125.0,NULL,host_novo
5014835,2013-12-04,3,100.0,225.0,0,host_medio
421168,2012-04-08,4,96.0,69.0,3,host_antigo
58503,2010-07-02,6,94.0,75.0,1,host_antigo
7881802,2012-09-16,4,85.0,300.0,0,host_antigo
9562586,2014-12-10,2,NULL,60.0,NULL,host_medio
10340165,2015-08-26,1,NULL,43.0,NULL,host_novo
370361,2012-03-05,4,98.0,85.0,3,host_antigo
3753645,2011-09-09,5,NULL,110.0,NULL,host_antigo
3535171,2012-08-03,4,95.0,52.0,1,host_antigo
2037250,2012-03-05,4,97.0,100.0,1,host_antigo
2605975,2013-01-17,3,89.0,50.0,1,host_medio
4825472,2014-08-14,2,89.0,35.0,0,host_medio
5500398,2015-02-28,1,94.0,66.0,0,host_novo
587584,2012-07-01,4,100.0,99.0,3,host_antigo
1220816,2013-05-30,3,90.0,89.0,2,host_medio
354453,2009-12-12,7,NULL,150.0,NULL,host_antigo
9576550,2015-03-18,1,NULL,90.0,NULL,host_novo
3793790,2014-07-07,2,97.0,45.0,1,host_medio
9013210,2014-02-07,2,100.0,60.0,0,host_medio
9863457,2015-12-05,1,NULL,50.0,NULL,host_novo
23356,2010-03-11,6,83.0,215.0,4,host_antigo
6425537,2015-05-16,1,88.0,138.0,0,host_novo
7921453,2015-03-18,1,NULL,375.0,NULL,host_novo
8634897,2015-09-25,1,100.0,270.0,0,host_novo
3604931,2014-07-15,2,100.0,495.0,0,host_medio
6937492,2015-06-21,1,91.0,165.0,0,host_novo
1048798,2013-04-04,3,99.0,129.0,2,host_medio
613020,2012-07-24,4,97.0,75.0,3,host_antigo
9109293,2015-10-26,1,NULL,80.0,NULL,host_novo
6215943,2015-04-12,1,90.0,177.0,0,host_novo
4069543,2013-05-26,3,98.0,85.0,1,host_medio
3986788,2014-04-06,2,90.0,87.0,0,host_medio
3968416,2014-08-25,2,100.0,78.0,1,host_medio
1806899,2013-10-16,3,96.0,60.0,1,host_medio
6168769,2012-02-13,4,100.0,80.0,0,host_antigo
8187592,2015-02-06,1,100.0,180.0,0,host_novo
